,ampl_linear_norm,ampl_linear_norm_0,angle_deg,host_ampl,inject_iteration,last_ampl_step_signed,last_ampl_step_unsigned,noise,rad_asec,rad_pix,s2n,signal
0,0.00013000000000000002,0.00013000000000000002,0.0,28760.83515810777,0,,,0.9825063594367934,1.9777023999999999,,5.099739064918095,5.010526062750273
1,0.00013000000000000002,0.00013000000000000002,0.0,28760.83515810777,0,,,1.0417467341422644,1.561344,,3.1307811437472184,3.261481031812848
2,3.000000000000001e-05,0.00013000000000000002,0.0,28760.83515810777,1,-0.0001,0.0001,0.9636772349865904,1.9777023999999999,184.832,2.34036754897008,2.255358928443829
3,0.00023,0.00013000000000000002,0.0,28760.83515810777,1,0.0001,0.0001,1.0484104541072221,1.561344,145.92000000000004,5.688825086937876,5.964223692733095
4,8.000000000000002e-05,0.00013000000000000002,0.0,28760.83515810777,2,5e-05,5e-05,0.9718903366268998,1.9777023999999999,184.832,3.731746114896009,3.626847987812407
5,0.00017999999999999998,0.00013000000000000002,0.0,28760.83515810777,2,-5e-05,5e-05,1.043515615908111,1.561344,145.92000000000004,4.413651294341013,4.605714048817894
6,0.00013000000000000002,0.00013000000000000002,0.0,28760.83515810777,3,5e-05,5e-05,0.9825063594367934,1.9777023999999999,184.832,5.099739064918095,5.010526062750273
7,0.00018999999999999998,0.00013000000000000002,0.0,28760.83515810777,3,1e-05,1e-05,1.0442604863104459,1.561344,145.92000000000004,4.670329720804558,4.877040785477496
8,0.00012000000000000004,0.00013000000000000002,0.0,28760.83515810777,4,-1e-05,1e-05,0.9801931051015852,1.9777023999999999,184.832,4.829976134416071,4.734309304759838
9,0.0002,0.00013000000000000002,0.0,28760.83515810777,4,1e-05,1e-05,1.0451114174071965,1.561344,145.92000000000004,4.925900350377296,5.14811469718942
10,0.00012500000000000006,0.00013000000000000002,0.0,28760.83515810777,5,5e-06,5e-06,0.9813321166841792,1.9777023999999999,184.832,4.965700864464905,4.873001740145804
11,0.00021,0.00013000000000000002,0.0,28760.83515810777,5,1e-05,1e-05,1.0460797890355054,1.561344,145.92000000000004,5.175918817636647,5.414424064818245
12,0.00013000000000000007,0.00013000000000000002,0.0,28760.83515810777,6,5e-06,5e-06,0.9825063594367934,1.9777023999999999,184.832,5.0997390649180945,5.010526062750273
13,0.000205,0.00013000000000000002,0.0,28760.83515810777,6,-5e-06,5e-06,1.0455785180055497,1.561344,145.92000000000004,5.051492743216868,5.281732296168482
14,0.00012900000000000007,0.00013000000000000002,0.0,28760.83515810777,7,-1e-06,1e-06,0.9822693308591688,1.9777023999999999,184.832,5.0730202378794855,4.983072194496904
15,0.0002,0.00013000000000000002,0.0,28760.83515810777,7,-5e-06,5e-06,1.0451114174071965,1.561344,145.92000000000004,4.925900350377296,5.14811469718942
16,0.00012800000000000008,0.00013000000000000002,0.0,28760.83515810777,8,-1e-06,1e-06,0.9820341420336178,1.9777023999999999,184.832,5.046684305991996,4.956016292549374
17,0.00020099999999999998,0.00013000000000000002,0.0,28760.83515810777,8,1e-06,1e-06,1.0452029804999774,1.561344,145.92000000000004,4.951137144248069,5.1749433000322265
18,0.00012700000000000008,0.00013000000000000002,0.0,28760.83515810777,9,-1e-06,1e-06,0.9818005436523536,1.9777023999999999,184.832,5.020020143893821,4.92865850642072
19,0.000202,0.00013000000000000002,0.0,28760.83515810777,9,1e-06,1e-06,1.0452945919701688,1.561344,145.92000000000004,4.97612031468601,5.201511653934182
20,0.00012600000000000008,0.00013000000000000002,0.0,28760.83515810777,10,-1e-06,1e-06,0.9815653246696092,1.9777023999999999,184.832,4.992688845106908,4.900650247221698
21,0.00020299999999999997,0.00013000000000000002,0.0,28760.83515810777,10,1e-06,1e-06,1.0453872926988013,1.561344,145.92000000000004,5.001348249888501,5.228345906794829
