,ampl_linear_norm,ampl_linear_norm_0,angle_deg,host_ampl,inject_iteration,last_ampl_step_signed,last_ampl_step_unsigned,noise,rad_asec,rad_pix,s2n,signal
0,0.0001,0.0001,240.0,28760.83515810777,0,,,0.4818904035388002,0.9368064,,5.450029869557824,2.626317093139734
1,0.0001,0.0001,120.0,28760.83515810777,0,,,0.4869545782337042,0.9368064,,6.1738346268311055,3.00637703679318
2,0.0,0.0001,240.0,28760.83515810777,1,-0.0001,0.0001,0.4528327484056498,0.9368064,87.552,-0.005675749210067888,-0.0025701651140562372
3,0.0,0.0001,120.0,28760.83515810777,1,-0.0001,0.0001,0.4433803321749053,0.9368064,87.552,0.9088451755894286,0.40296407584840094
4,5e-05,0.0001,240.0,28760.83515810777,2,5e-05,5e-05,0.4640387209652877,0.9368064,87.552,2.805135279077009,1.3016913870375009
5,5e-05,0.0001,120.0,28760.83515810777,2,5e-05,5e-05,0.461550495683965,0.9368064,87.552,3.683995479054392,1.7003499394550403
6,0.0001,0.0001,240.0,28760.83515810777,3,5e-05,5e-05,0.4818904035388002,0.9368064,87.552,5.450029869557824,2.626317093139734
7,0.0001,0.0001,120.0,28760.83515810777,3,5e-05,5e-05,0.4869545782337042,0.9368064,87.552,6.1738346268311055,3.00637703679318
8,9e-05,0.0001,240.0,28760.83515810777,4,-1e-05,1e-05,0.4778420251080425,0.9368064,87.552,4.9386390578999535,2.3598892887045886
9,9e-05,0.0001,120.0,28760.83515810777,4,-1e-05,1e-05,0.4813661538611058,0.9368064,87.552,5.697585082334922,2.742624617379973
10,9.499999999999999e-05,0.0001,240.0,28760.83515810777,5,5e-06,5e-06,0.4798060375614233,0.9368064,87.552,5.195584354847476,2.4928727421154915
11,8e-05,0.0001,120.0,28760.83515810777,5,-1e-05,1e-05,0.4760653895041468,0.9368064,87.552,5.210452999526813,2.4805163367127827
12,9.4e-05,0.0001,240.0,28760.83515810777,6,-1e-06,1e-06,0.4794116245003989,0.9368064,87.552,5.1444345125599575,2.466301706802287
13,7.000000000000001e-05,0.0001,120.0,28760.83515810777,6,-1e-05,1e-05,0.4710236352825462,0.9368064,87.552,4.711281899713844,2.219125127244076
14,9.300000000000001e-05,0.0001,240.0,28760.83515810777,7,-1e-06,1e-06,0.4790248888928875,0.9368064,87.552,5.0935938784706485,2.439958241699894
15,7.500000000000001e-05,0.0001,120.0,28760.83515810777,7,5e-06,5e-06,0.473489092804622,0.9368064,87.552,4.960691315256868,2.348833230544741
16,9.2e-05,0.0001,240.0,28760.83515810777,8,-1e-06,1e-06,0.4786312124708939,0.9368064,87.552,5.042042612690353,2.413278969041897
17,8e-05,0.0001,120.0,28760.83515810777,8,5e-06,5e-06,0.4760653895041468,0.9368064,87.552,5.210452999526813,2.4805163367127827
18,9.1e-05,0.0001,240.0,28760.83515810777,9,-1e-06,1e-06,0.4782370395248451,0.9368064,87.552,4.9911058386333575,2.3869316802231864
19,7.900000000000001e-05,0.0001,120.0,28760.83515810777,9,-1e-06,1e-06,0.4755334324636532,0.9368064,87.552,5.160633856259788,2.454053931355356
20,7.800000000000001e-05,0.0001,120.0,28760.83515810777,10,-1e-06,1e-06,0.475017593946138,0.9368064,87.552,5.1110076135015925,2.4278185392059197
21,7.700000000000001e-05,0.0001,120.0,28760.83515810777,11,-1e-06,1e-06,0.4745093803362767,0.9368064,87.552,5.0618439360421865,2.401892429450318
22,7.600000000000002e-05,0.0001,120.0,28760.83515810777,12,-1e-06,1e-06,0.4739942465353178,0.9368064,87.552,5.011062241410383,2.375214671458896
23,7.500000000000002e-05,0.0001,120.0,28760.83515810777,13,-1e-06,1e-06,0.473489092804622,0.9368064,87.552,4.960691315256868,2.348833230544741
