,ampl_linear_norm,ampl_linear_norm_0,angle_deg,host_ampl,inject_iteration,last_ampl_step_signed,last_ampl_step_unsigned,noise,rad_asec,rad_pix,s2n,signal
0,0.00011999999999999999,0.00011999999999999999,0.0,28760.83515810777,0,,,0.5323307850807324,0.41635839999999996,,2.2907702799104173,1.2194475415443216
1,0.00011999999999999999,0.00011999999999999999,0.0,28760.83515810777,0,,,0.3964543380952496,0.7286271999999999,,4.774371007846747,1.8928200977370315
2,0.00022,0.00011999999999999999,0.0,28760.83515810777,1,0.0001,0.0001,0.5450896893961499,0.41635839999999996,38.912,5.147094204390187,2.8056279811637697
3,0.00022,0.00011999999999999999,0.0,28760.83515810777,1,0.0001,0.0001,0.43129737140886615,0.7286271999999999,68.09599999999999,10.381144991077537,4.477360546866059
4,0.00016999999999999999,0.00011999999999999999,0.0,28760.83515810777,2,-5e-05,5e-05,0.5360402559806474,0.41635839999999996,38.912000000000006,3.7437212811064287,2.006785313844488
5,0.00016999999999999999,0.00011999999999999999,0.0,28760.83515810777,2,-5e-05,5e-05,0.4086723257603173,0.7286271999999999,68.09599999999999,7.7824026366834005,3.1804525855366315
6,0.00017999999999999998,0.00011999999999999999,0.0,28760.83515810777,3,1e-05,1e-05,0.5377109223517534,0.41635839999999996,38.912,4.03454075124889,2.169416628619777
7,0.00011999999999999999,0.00011999999999999999,0.0,28760.83515810777,3,-5e-05,5e-05,0.3964543380952496,0.7286271999999999,68.09599999999999,4.774371007846747,1.8928200977370315
8,0.00019,0.00011999999999999999,0.0,28760.83515810777,4,1e-05,1e-05,0.5395827855304307,0.41635839999999996,38.912000000000006,4.313471707135879,2.3274750790430803
9,0.00013000000000000002,0.00011999999999999999,0.0,28760.83515810777,4,1e-05,1e-05,0.397848238317254,0.7286271999999999,68.09599999999999,5.410101099869677,2.1523991917013894
10,0.0002,0.00011999999999999999,0.0,28760.83515810777,5,1e-05,1e-05,0.5410722462147618,0.41635839999999996,38.912,4.5993088400489155,2.4885583651206766
11,0.000125,0.00011999999999999999,0.0,28760.83515810777,5,-5e-06,5e-06,0.39705497023270747,0.7286271999999999,68.09599999999999,5.095581156001813,2.023225824214645
12,0.00021,0.00011999999999999999,0.0,28760.83515810777,6,1e-05,1e-05,0.5428386038285875,0.41635839999999996,38.912000000000006,4.880140525479515,2.649128669338609
13,0.00011999999999999999,0.00011999999999999999,0.0,28760.83515810777,6,-5e-06,5e-06,0.3964543380952496,0.7286271999999999,68.09599999999999,4.774371007846747,1.8928200977370315
14,0.00022,0.00011999999999999999,0.0,28760.83515810777,7,1e-05,1e-05,0.5450896893961499,0.41635839999999996,38.912,5.147094204390187,2.8056279811637697
15,0.000121,0.00011999999999999999,0.0,28760.83515810777,7,1e-06,1e-06,0.39656756693999706,0.7286271999999999,68.09599999999999,4.838994063831514,1.9189881023307525
16,0.000215,0.00011999999999999999,0.0,28760.83515810777,8,-5e-06,5e-06,0.5439490203106545,0.41635839999999996,38.912000000000006,5.011899772825192,2.726217971323455
17,0.000122,0.00011999999999999999,0.0,28760.83515810777,8,1e-06,1e-06,0.3966819926443006,0.7286271999999999,68.09599999999999,4.903862105954155,1.9452737918427705
18,0.00021,0.00011999999999999999,0.0,28760.83515810777,9,-5e-06,5e-06,0.5428386038285875,0.41635839999999996,38.912,4.880140525479515,2.649128669338609
19,0.000123,0.00011999999999999999,0.0,28760.83515810777,9,1e-06,1e-06,0.3968012391460299,0.7286271999999999,68.09599999999999,4.96785493221544,1.9712509930008035
20,0.00021099999999999998,0.00011999999999999999,0.0,28760.83515810777,10,1e-06,1e-06,0.5430031274999749,0.41635839999999996,38.912000000000006,4.907929958724979,2.665021317138486
21,0.000124,0.00011999999999999999,0.0,28760.83515810777,10,1e-06,1e-06,0.3969248640075728,0.7286271999999999,68.09599999999999,5.031466126415084,1.997114007986016
22,0.000212,0.00011999999999999999,0.0,28760.83515810777,11,1e-06,1e-06,0.543165392500569,0.41635839999999996,38.912,4.9362324989920285,2.68119066278907
23,0.000213,0.00011999999999999999,0.0,28760.83515810777,12,1e-06,1e-06,0.5434041048686877,0.41635839999999996,38.912,4.9611818884288255,2.695926603172412
24,0.000214,0.00011999999999999999,0.0,28760.83515810777,13,1e-06,1e-06,0.5437060151525921,0.41635839999999996,38.912,4.98534549400038,2.7105623327018766
25,0.000215,0.00011999999999999999,0.0,28760.83515810777,14,1e-06,1e-06,0.5439490203106545,0.41635839999999996,38.912,5.011899772825192,2.726217971323455
