,ampl_linear_norm,ampl_linear_norm_0,angle_deg,host_ampl,inject_iteration,last_ampl_step_signed,last_ampl_step_unsigned,noise,rad_asec,rad_pix,s2n,signal
0,0.00013000000000000002,0.00013000000000000002,120.0,28760.83515810777,0,,,1.078667941510173,1.561344,,4.7697466470555065,5.144972797304414
1,0.00013000000000000002,0.00013000000000000002,240.0,28760.83515810777,0,,,1.0588925488753196,1.561344,,3.291104659809347,3.4849262018409615
2,0.00023,0.00013000000000000002,120.0,28760.83515810777,1,0.0001,0.0001,1.1167041579628811,1.561344,145.92000000000004,7.044051037843889,7.8661210828630175
3,0.00023,0.00013000000000000002,240.0,28760.83515810777,1,0.0001,0.0001,1.0757080110854695,1.561344,145.92000000000004,5.80452942614869,6.2439788042894895
4,0.00017999999999999998,0.00013000000000000002,120.0,28760.83515810777,2,-5e-05,5e-05,1.096610267798274,1.561344,145.92000000000004,5.9343174475044345,6.5076334453078095
5,0.00017999999999999998,0.00013000000000000002,240.0,28760.83515810777,2,-5e-05,5e-05,1.0658940110841768,1.561344,145.92000000000004,4.568684305487758,4.869733239753673
6,0.00013000000000000002,0.00013000000000000002,120.0,28760.83515810777,3,-5e-05,5e-05,1.078667941510173,1.561344,145.92000000000004,4.7697466470555065,5.144972797304414
7,0.00018999999999999998,0.00013000000000000002,240.0,28760.83515810777,3,1e-05,1e-05,1.0676497363481556,1.561344,145.92000000000004,4.819851009788152,5.145912659837711
8,0.00014,0.00013000000000000002,120.0,28760.83515810777,4,1e-05,1e-05,1.082109834743073,1.561344,145.92000000000004,5.007713460672382,5.418895985368855
9,0.0002,0.00013000000000000002,240.0,28760.83515810777,4,1e-05,1e-05,1.0694807621853712,1.561344,145.92000000000004,5.065555872321005,5.417514555222452
10,0.00013499999999999995,0.00013000000000000002,120.0,28760.83515810777,5,-5e-06,5e-06,1.0803929754415706,1.561344,145.92000000000004,4.8889958049401745,5.2820367246206725
11,0.000195,0.00013000000000000002,240.0,28760.83515810777,5,-5e-06,5e-06,1.0685477002982204,1.561344,145.92000000000004,4.942590718889224,5.2813939461844095
12,0.00013599999999999994,0.00013000000000000002,120.0,28760.83515810777,6,1e-06,1e-06,1.08074371483347,1.561344,145.92000000000004,4.913037327877035,5.30973421284533
13,0.000196,0.00013000000000000002,240.0,28760.83515810777,6,1e-06,1e-06,1.068733392584787,1.561344,145.92000000000004,4.967256656512954,5.308673058354456
14,0.00013699999999999994,0.00013000000000000002,120.0,28760.83515810777,7,1e-06,1e-06,1.0810886214392852,1.561344,145.92000000000004,4.936940842339356,5.337270569371958
15,0.000197,0.00013000000000000002,240.0,28760.83515810777,7,1e-06,1e-06,1.068922141180501,1.561344,145.92000000000004,4.992242848863612,5.336318915300336
16,0.00013799999999999994,0.00013000000000000002,120.0,28760.83515810777,8,1e-06,1e-06,1.0814258090572388,1.561344,145.92000000000004,4.96021369578866,5.364103109065049
17,0.000198,0.00013000000000000002,240.0,28760.83515810777,8,1e-06,1e-06,1.0691097308361055,1.561344,145.92000000000004,5.016926931394728,5.363645401247828
18,0.00013899999999999996,0.00013000000000000002,120.0,28760.83515810777,9,1e-06,1e-06,1.0817660665687872,1.561344,145.92000000000004,4.983861207705816,5.391371934984687
19,0.00013999999999999996,0.00013000000000000002,120.0,28760.83515810777,10,1e-06,1e-06,1.082109834743073,1.561344,145.92000000000004,5.007713460672382,5.418895985368855
