,amplitude
0,10947.641710294954
1,-5003.571008326902
2,14094.232861614353
3,23182.541800043742
4,-9733.58287109707
5,7564.226225424553
6,-837.1553616215633
7,-29727.578075260142
8,-3196.717480868347
9,4478.263949469341
10,13096.261895861473
11,4379.691189546789
12,7219.454776544433
13,8423.25466292527
14,-2068.9387632656913
15,3438.529267710266
16,-2938.8105739793937
17,1324.3467522151104
18,-755.0020042030928
19,-304.6046778680902
20,4985.426669019971
21,6029.441108868333
22,-3878.2726468588007
23,151.67023393313002
24,-532.4759752659129
25,665.6362164239918
26,-4146.9930735835405
27,-927.7380305789247
28,570.0558031872861
29,-3452.8226065777253
30,-2331.3412590116905
31,-735.2993205110652
32,-2555.3530542622566
33,-1920.3986393873802
34,-718.2999510184495
35,-1183.2613034931271
36,3299.290904298412
37,923.0801122029866
38,-1284.5844265699384
39,-1324.4167166233601
40,-162.13324924499648
41,-1827.2302927602632
42,871.0043922139557
43,135.09383614559056
44,4585.48304882439
45,-995.5458753701023
46,2912.109100521603
47,1812.7379038148276
48,-293.7056825006132
49,-1045.6142331597098
50,2256.327847769863
51,-2853.8104631015776
52,562.5087594288543
53,-1819.3710883359042
54,-1200.251323637297
55,-1838.3740656219315
56,148.04840296062048
57,1058.7486976489167
58,-199.65057988740955
59,-1894.0778262949643
60,864.7707573189887
61,300.1012931681671
62,-1586.3545559209451
63,-2476.712627063075
64,-106.98736045725036
65,-1261.591246888971
66,944.9597461134854
67,-2093.027360647998
68,-1467.9985697879683
69,-476.10312126095414
70,1129.3750759531576
71,-883.7775089514253
72,-3085.259597773831
73,2211.593405543871
74,1169.6542594788816
75,1122.1788758141133
76,-218.0039749618668
77,-1479.9510815012145
78,-945.1142835729443
79,-1286.125978527185
80,-78.68303360279742
81,-310.0067428516195
82,-881.043494044151
83,333.3518932801435
84,198.49914930061732
85,299.8897860306006
86,-91.3056645040092
87,594.8879503880339
88,1132.9323520583139
89,363.4132254778706
90,-1125.529922971351
91,992.2081840944793
92,291.472932865885
93,-575.4951098792153
94,1391.3153751510963
95,1619.3202134904548
96,1702.4846593629854
97,0.5008527298768968
98,455.01661184560726
99,922.0205492466403
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0056
