,amplitude
0,-190361.07443749707
1,125902.39292025751
2,-158455.44533953985
3,-105013.46660560512
4,-45747.18172831417
5,-129839.21395250232
6,-7311.29277530637
7,91991.86599013046
8,46702.99736051235
9,19638.00762671207
10,-90757.14948475253
11,12238.791406481396
12,45195.48357104711
13,13099.78065521859
14,11006.630108545793
15,9894.597356570795
16,1975.7799016881359
17,42542.242009164096
18,30266.204800014137
19,3349.784174402269
20,-43809.73940584136
21,-25667.63004905091
22,9153.671255081374
23,-10167.160678414613
24,-31686.70561995522
25,22792.86185151341
26,-18835.36931061278
27,77.2461942784339
28,25268.58230326567
29,-2501.081887715536
30,39545.85299258291
31,-23356.428020841777
32,5685.709669178108
33,-12100.98401241284
34,35429.45150513068
35,-32957.88596264326
36,-14426.522953673402
37,-17073.77815691189
38,9959.290664337299
39,1903.5900349631338
40,-1222.992346139854
41,25944.399805494748
42,4724.994504805305
43,4792.409755907029
44,-9313.124055204398
45,12896.102061335143
46,-5821.00035313081
47,-12255.56238087036
48,3927.425535357954
49,15145.742839311704
50,14531.22199898542
51,12850.03535535948
52,-6736.737265722411
53,5389.046309885694
54,2028.200438048014
55,-1049.6795468314303
56,8207.5804249354
57,-5855.461022382457
58,511.46276506135473
59,7315.819332278341
60,16320.672845470379
61,15148.3016497955
62,-5117.451425867926
63,-8819.992585133656
64,10859.962811897058
65,2510.416445457304
66,-4818.098640545264
67,169.3518030611449
68,9867.802479537138
69,4585.63728346752
70,6120.122497615557
71,2512.1089313863195
72,1929.1240060995333
73,-3313.4401948164814
74,-10288.32591355023
75,6020.313705048366
76,2526.1683074074917
77,-6945.680024162633
78,7146.919781197881
79,7900.896058429935
80,5187.626112658625
81,5906.706996699708
82,-2539.4626124044516
83,2487.692062833572
84,-337.241194931732
85,6912.614124065731
86,-1114.8457290555307
87,3495.689847944661
88,-2109.2126570370383
89,-3374.6293472406105
90,971.0332841580257
91,-8864.977405009413
92,-905.495259086354
93,2607.551771126051
94,-12656.768786541681
95,-1169.4440538474446
96,-2178.653271448972
97,-2649.9166990718077
98,346.83856498851674
99,-720.9792837404711
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0007
