,amplitude
0,-36763.15831316345
1,-95523.83987841688
2,-69572.51361648885
3,6836.811450722531
4,5319.052111910004
5,-1089.4156420558247
6,10748.948051788597
7,36274.65804717946
8,-2257.4320928246525
9,-6379.737691473849
10,2668.330661488797
11,13001.840474912133
12,-3481.0784828405976
13,3768.3509367519255
14,56.672468789693085
15,-1866.43474803579
16,911.869246577131
17,5825.395510628119
18,-2735.846902908841
19,-5306.750742329958
20,-299.3812258270673
21,870.9276566786175
22,1318.6515760328966
23,1797.4806579154392
24,-3059.786981028662
25,-116.58479292551056
26,-1619.9674728678801
27,1940.2853341612545
28,3975.23802240342
29,-2220.525789752226
30,1069.2875052645802
31,-227.2700591147874
32,-3687.2168019448573
33,-2718.4545349173404
34,-2098.188483480293
35,2778.734539748646
36,4805.969464105918
37,3057.2249968772257
38,-1175.9346810617917
39,1467.9708303619236
40,-228.0303559956228
41,531.1025339925709
42,-2620.886843561051
43,996.8644657375189
44,177.7928297422293
45,-317.1354547664141
46,2407.663845701125
47,900.5549969490894
48,-686.5236916408885
49,1467.7921050888363
50,-219.96021985299376
51,-1680.363371008143
52,4122.71784876964
53,-2575.8736771335134
54,1050.065033535323
55,-749.5418714339175
56,-1264.043638366289
57,361.9753411891397
58,-2996.435918133381
59,984.5999385921241
60,-1149.7839924923455
61,481.02273138132114
62,2070.441900578441
63,294.1836234893781
64,-60.74627393053379
65,1745.072121543033
66,-547.050500352907
67,1226.0889082157628
68,598.158113159745
69,2936.9638829109326
70,2165.8058334571506
71,-489.63272444184895
72,-1805.3083225975934
73,-1383.6583969538688
74,-633.2849929652511
75,-198.69027200176606
76,9.232277217658975
77,-1153.1457751643302
78,-269.50577835486547
79,219.28975478110988
80,579.396427458254
81,1931.6603873019285
82,138.560668428172
83,1546.3683813089483
84,1555.9398170816335
85,-342.11421245074234
86,972.5051046309754
87,-465.50899484150614
88,-792.8918687857476
89,1486.0784602789663
90,220.28001517534085
91,-1223.7925773057614
92,823.8094964458924
93,-1775.285129398485
94,-1690.600617690081
95,-1884.9304034488814
96,-975.0557723940765
97,-675.7606453738317
98,-689.4545733600653
99,-129.56604831504956
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0021
