,amplitude
0,29785.05482574371
1,-10476.826797134878
2,11674.158103617667
3,9019.426806718355
4,24834.439851447056
5,-2095.902023637269
6,1285.8531739191285
7,9837.211971975377
8,-9687.603289132265
9,19108.640601271658
10,8212.521511546485
11,3704.721932061059
12,10839.143268449865
13,5969.545676398987
14,1042.5411558938242
15,-5939.398374622166
16,-911.7156126567019
17,4306.8572539463585
18,3474.951476796718
19,1758.4727812374608
20,-871.9733564772139
21,2097.894967328085
22,1806.2884633403241
23,1626.3508740257048
24,1157.3783743829135
25,-5658.700938364728
26,523.3032151519874
27,-2490.5091178666025
28,-305.1384602663602
29,-190.96399510156334
30,8.849561293065562
31,389.53008211683755
32,-142.71059724110546
33,-2171.2293267672403
34,-4910.477003203343
35,2621.97091233046
36,1696.0165018759794
37,218.24072417596108
38,-2282.5343376594074
39,-2248.0012082048315
40,2770.117451810611
41,1931.5867464472012
42,355.59481976467686
43,-1539.4249361006805
44,1076.1001444686563
45,-1708.4728754577482
46,2414.4443856274165
47,1491.3030040983165
48,-1656.8376650953974
49,-871.9517233610466
50,-867.5483798098614
51,-924.4556989118073
52,1285.7740059854277
53,1213.7128685293537
54,574.6332363588172
55,-159.8582788432568
56,-653.7941178242118
57,2640.6120002284406
58,-1275.0328328834635
59,-1070.9049768668306
60,196.51835303891585
61,963.2237192726689
62,1579.2198284180777
63,237.47378404606025
64,-1088.0189203199661
65,959.6809399365275
66,-468.01398057467577
67,-416.1061241515433
68,-280.7593910117298
69,356.25544979923484
70,-7.035944860709606
71,-1195.0296728411577
72,-581.748344944459
73,-216.00283413513716
74,118.6093275100709
75,228.61672658506222
76,102.94037517549759
77,-692.1056078713727
78,-351.1523816894428
79,-920.5329763009295
80,627.5503287188592
81,-297.5914429978493
82,-1492.0286386752605
83,227.46566317608722
84,-219.71686651928735
85,-798.9368907944981
86,2106.205034506981
87,991.7713003604367
88,-672.8181062139338
89,354.6686437567964
90,-1113.471540010928
91,-98.42890884186
92,421.7130198065513
93,-1090.1254954143415
94,-22.863812862979557
95,657.161776105092
96,-522.0272461817149
97,296.72660097872176
98,-298.3470516655186
99,209.53871449771032
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0057
