,amplitude
0,18430.55700581805
1,-245640.9137163625
2,-118697.90796789149
3,11087.405094365431
4,4644.696239182498
5,-12486.725116360281
6,-12685.000600103715
7,32787.05658260411
8,-11489.357181852247
9,-27014.351463810413
10,14417.861899605072
11,-22650.999959147695
12,-2581.194277673698
13,-1231.5528428877406
14,1543.6729992329965
15,-1848.019044599925
16,-6079.315014770291
17,6004.900608091568
18,3321.664029123618
19,-5726.957888612236
20,10987.377953247458
21,7475.076507548063
22,-3787.9895845228875
23,1204.3745374696919
24,5982.527917671774
25,-312.87838963503964
26,12809.005801780555
27,-2163.200536737668
28,-2189.9710694529044
29,3129.8880539197853
30,1695.8779972703073
31,-3467.271283175216
32,120.01667176738465
33,-52.233198616231675
34,-1708.38809345337
35,1875.8225544435136
36,-838.6029993639459
37,4742.469009851175
38,6538.7011664429265
39,2246.6261694261557
40,-855.7296898321256
41,1328.0423454102101
42,1705.6571663793075
43,-743.9938211157241
44,693.205665313184
45,-5.743579871425027
46,-1038.533273809644
47,568.1012777112082
48,-2574.9876285108876
49,-1383.8841865196819
50,-2262.8594960177506
51,1674.0499724595938
52,-457.10815797199757
53,-1718.3075967616805
54,3669.0949819008747
55,940.7004950163682
56,1051.9185857710254
57,-888.911654780256
58,3451.7834979170275
59,-866.9826745230093
60,-424.570035439363
61,2155.4875967031767
62,184.91831402690514
63,-462.464165404559
64,2349.373117057563
65,-4679.817444336273
66,76.65019359225698
67,-1744.9228310076724
68,-1594.9566735141125
69,911.9269315669007
70,576.4175816377101
71,889.0895704338473
72,-1216.467319681724
73,844.7483215548909
74,436.84332927147625
75,2433.186291241145
76,1966.6709376864292
77,-453.8284507758399
78,-374.0390679703587
79,-2654.606437767965
80,-83.52520204202301
81,1916.963675091385
82,-534.3489697791701
83,1547.6663524767314
84,-472.7125070898219
85,-1235.32179461146
86,-995.7282980071141
87,697.1875164799749
88,1841.8956333613314
89,123.95246688181487
90,-903.3472312000567
91,-537.8400979636135
92,-1786.9558030603184
93,-151.57899978206478
94,-660.7561640623098
95,886.5421545200079
96,1228.6604570753043
97,-627.1680737364259
98,351.0379516735884
99,719.1195141988901
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0035
