,amplitude
0,243304.45176331318
1,97641.60130399934
2,-95319.98723160356
3,-337.51294457901895
4,-8218.887401008018
5,2139.1243884251016
6,-66417.81882205396
7,58441.56382278346
8,24514.634742732513
9,1800.7206288181842
10,13982.34887757415
11,15185.644852332123
12,-617.0924771482751
13,-5451.205881199188
14,1078.1020445508839
15,7076.875945414678
16,-2336.976383403762
17,1473.1468738095355
18,2818.5824596162493
19,8105.756638309076
20,10254.24656150475
21,3274.5724621378504
22,-500.83089647348606
23,1623.742489191376
24,1953.6388064648672
25,1851.2216711002184
26,5353.980770539456
27,-4427.892914025622
28,0.0649016564784688
29,6821.711491913891
30,1894.4351419897466
31,-891.3800912629558
32,1438.1130302130423
33,-1925.5614417576508
34,-4427.5166747229705
35,706.8674128412158
36,405.5976910193449
37,-717.0502623629391
38,6123.368297263023
39,840.8651925456497
40,2673.5900550405613
41,-653.5067598775731
42,2263.4058768207487
43,-1533.729941114776
44,-1233.1115618661279
45,1407.873870062289
46,-1267.6724024045761
47,-93.87354358874018
48,-1484.9463812912127
49,-662.2319904175692
50,2815.432826571998
51,358.60955768398344
52,1922.6097052176592
53,-1683.2023990511152
54,2139.412019584601
55,-4419.226517778765
56,4350.236394228621
57,-2314.6186569137735
58,-1886.7097020570582
59,-705.9754585309947
60,802.5233357242505
61,2351.6140619377147
62,-3238.147778378145
63,-947.9877795643897
64,856.5826824987198
65,-665.1614121902039
66,-2563.359525339025
67,-459.6032967791798
68,-4622.117937202341
69,2339.980841872388
70,-673.7177353092993
71,1056.053911189425
72,448.43173184779516
73,35.96385398852908
74,-44.82099669882973
75,663.6900525300516
76,2650.857873980799
77,-646.7520989870336
78,-175.88145020918273
79,-1315.0671668266768
80,-521.8904617074222
81,-1313.4782879187078
82,-1529.3033378436012
83,1530.6815987018163
84,1374.9618975023732
85,-1225.4015538149015
86,-1753.5893316956135
87,67.0895597685194
88,2311.977853340274
89,-482.8656610951457
90,-157.6435114552405
91,-1059.6543839907317
92,365.2431020636468
93,-120.5237321214754
94,-328.82782394635615
95,377.07766295896727
96,116.78537409011915
97,-1080.7639315985762
98,1623.5833689452538
99,426.6741039614826
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0034
