,amplitude
0,-368204.0461606549
1,81447.01934346466
2,-64617.64717639678
3,11675.21759501044
4,15963.459726005069
5,21381.273230060877
6,-13724.178015477937
7,60479.08594705739
8,-11618.243378726864
9,20613.75131804074
10,9575.040236467546
11,-3427.7755867804444
12,-6652.034683941993
13,8901.907743378346
14,7898.935106517205
15,3058.0533524195507
16,-5397.869230360713
17,7587.891761521143
18,4442.776033389371
19,-108.6722145691856
20,-7023.8409784259475
21,2074.9522837589393
22,1289.9695851955366
23,-5215.544898084265
24,-2791.754785738616
25,3490.512984878498
26,-139.39660549190194
27,3638.696099718352
28,165.0852310406699
29,-550.8729711105821
30,-2182.8148763345857
31,-872.7228025588331
32,32.293967789409294
33,1189.442133061395
34,4240.164840295198
35,5494.573186174082
36,2637.999353756175
37,-1539.0109394991398
38,4245.3246966866645
39,-2336.4511478829227
40,-1073.9283646519707
41,2565.7433877182893
42,-3689.778044341915
43,-523.439209664286
44,-919.9848861591686
45,-2415.168120811417
46,2261.45419457127
47,-1390.913258780347
48,-942.837549814958
49,-2032.2010861099889
50,1172.8062869034584
51,1286.2937931595516
52,81.33890549022726
53,18.83632620573553
54,1629.0113169626165
55,-3257.0142402433867
56,1839.3042477596282
57,-1044.095949816594
58,-649.1717451062905
59,-1279.400368259321
60,2195.7089042468606
61,1614.8534228094777
62,-1165.875063380743
63,1096.9531026878358
64,2588.1712621635525
65,368.2306525705344
66,-1125.9208315271135
67,-92.14025135764132
68,-347.73540885340753
69,708.4005766961454
70,-685.3729884786153
71,-1296.62556079146
72,-402.90464820641137
73,82.05796165613356
74,5.5146723310454036
75,3406.008901424706
76,144.83716332896802
77,-1806.265365895537
78,386.95293971166393
79,42.33189061416124
80,1330.7169877905126
81,-908.8186183998641
82,39.74226991942487
83,2268.1379375665447
84,1474.7631022335736
85,-1055.7706123865482
86,-91.38788058526188
87,1425.6409790126254
88,622.1137789640834
89,1582.1350345171886
90,401.6459002172851
91,-1234.5464175823145
92,716.7702362255577
93,-1475.192297247264
94,-2716.6611187325616
95,-1361.8860493852753
96,71.62449212281899
97,828.6244849762534
98,-468.66141049732687
99,-205.88627493983586
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0019
