,amplitude
0,-39267.800730902585
1,-8704.090950117508
2,-44447.77995020412
3,-6317.888130989755
4,19898.642361831568
5,11915.30334837921
6,-12804.800994082107
7,2993.2536681302226
8,-13176.3730358583
9,-17661.51166355145
10,6846.687805108461
11,5080.814268504146
12,-1167.6927656366197
13,8570.484420161785
14,3252.5795535872885
15,-3772.8902220536456
16,1067.122256056894
17,372.80114839801445
18,1640.5155366408226
19,-34.46828842488412
20,-1824.245625668328
21,1738.5996751204575
22,-465.71673330645535
23,-1463.963277157376
24,1435.675228792702
25,1215.9385472414015
26,1375.7267052909374
27,-191.78915655929995
28,-671.5446144685002
29,-1651.7520600899688
30,1564.7072546236723
31,967.1677529431454
32,-1677.6666385804401
33,-774.8801586255327
34,869.4090955594756
35,1559.3989338531812
36,4944.577683042673
37,-1961.136897398582
38,-2613.4968158677593
39,-78.08361316639457
40,189.18814024782387
41,-2464.64415775007
42,573.3790457187297
43,-1271.8406322473675
44,-1277.2093950150738
45,112.98823181007901
46,975.1926574686913
47,1134.901790751997
48,-1069.8028913335456
49,338.40710624419876
50,1411.9352473325625
51,-548.4196842477595
52,1632.6837895504416
53,-53.25962310491184
54,-1398.1387562830023
55,-282.3114976672989
56,1608.6286370655102
57,669.3091156183973
58,1883.3643043992392
59,-785.7102770677798
60,779.5060456894098
61,-41.38332694547216
62,-802.4677830491491
63,763.6316659911872
64,-944.2261491038312
65,-525.3539639432684
66,-209.1633768787392
67,775.2313350139048
68,-957.8030985700843
69,1183.762052268757
70,332.03683083004944
71,-746.2821160670028
72,-1375.7415115957874
73,-189.97142657528912
74,-230.77275721729802
75,-66.40097520354993
76,1996.4359061865916
77,-331.0309571503867
78,724.1207332071172
79,-1675.8553222837004
80,-413.9870440346813
81,824.7016581375583
82,-722.3121941782276
83,409.25722044793656
84,-152.90127408487206
85,-709.508336902762
86,-69.42142858922534
87,-44.3113456110882
88,636.9170418651875
89,-64.21158749995448
90,-385.9721957602824
91,-584.3117773078329
92,790.7095502805478
93,-421.15250962714845
94,-1195.4632368435446
95,11.61573522636445
96,-590.0080100816804
97,-143.92317060438518
98,-1246.0048985866138
99,-540.0398934239397
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0062
