,amplitude
0,89898.77446354726
1,47120.563875598265
2,-4300.082559719862
3,1242.722310707878
4,1857.3221987575857
5,-8765.304556007635
6,-2533.6171495799535
7,19946.323102236922
8,-3356.224623338934
9,-14663.57380839776
10,1030.7220104125463
11,10483.537770021208
12,-2110.18705293988
13,824.4312005759114
14,2589.879791305606
15,-2642.034589146422
16,-738.282905239841
17,2357.089687008165
18,-4226.102560459122
19,-433.5468525703594
20,532.2028137077848
21,1011.6667282473207
22,-307.9065432182195
23,232.88006003685246
24,1740.0042331877257
25,-3337.901546444664
26,-1493.9958086414917
27,606.8937283434411
28,-1052.8045019963774
29,550.5222985907326
30,-77.1325187846337
31,-1197.5510387260765
32,477.5730380104851
33,-385.2993832662469
34,239.449945369533
35,-860.0095272342246
36,338.44631265645864
37,9.161584384901289
38,1731.9303392872462
39,841.1419728643077
40,-1046.2098654345846
41,1290.1998168295236
42,-491.5448097467206
43,-1883.3195858612507
44,632.2502576217789
45,607.2774324686061
46,-799.3515595197532
47,-720.0465776047204
48,-197.5223557528576
49,-540.8335066880013
50,1178.8320772013863
51,4.599609838553079
52,801.269607465003
53,-1178.4381104242057
54,-60.5616232704873
55,-2131.2756775425282
56,1122.8306882029137
57,-471.0486819476332
58,208.62169158456902
59,-851.6809492728717
60,2742.2492581100087
61,813.4957903491813
62,-889.7290919188727
63,-661.7701899466156
64,-59.410325964818185
65,-1152.5169727011048
66,-21.483558225555498
67,-1465.7158293405337
68,-249.29090078525496
69,1096.927753641501
70,790.3263796607516
71,163.05140836784085
72,-1430.9468659349313
73,825.0698992196403
74,-579.316548137369
75,-268.1574929106873
76,831.284957717161
77,-450.0730911097753
78,197.50146295743616
79,-257.8037951607448
80,-507.64726961195174
81,904.2166284788236
82,160.9614407085346
83,86.71581085417893
84,-292.3474620835641
85,-1067.2700625535933
86,-840.3309459679358
87,228.7449344409688
88,264.6919239706117
89,34.47113462742709
90,-156.29314058354157
91,455.5575960029819
92,355.84136882507846
93,-1319.826852910288
94,-517.5372686857645
95,705.024100847429
96,-846.0901526463767
97,76.81199446248593
98,-1214.3820868363564
99,111.06730507557609
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0065
