,amplitude
0,5316.49662134358
1,-12607.826137465541
2,78786.8987838628
3,35036.606341922314
4,1468.3300641589365
5,-17359.87541521853
6,13578.051573971916
7,-23047.241329262746
8,2955.962920956379
9,-1727.851474882952
10,13740.616150733294
11,7304.835275517278
12,-2814.268621749241
13,9906.451029054588
14,11493.975382350603
15,961.5171222043382
16,2294.13088471663
17,4817.895746042061
18,2811.1959119735657
19,-9830.311497764593
20,2484.02492457028
21,5796.461307628046
22,-229.39968325296104
23,916.730021660811
24,3004.0983245367424
25,-3546.785367907074
26,-4891.061598979359
27,-3670.0611262423517
28,921.6813883434806
29,2760.198245928892
30,-4662.957780646397
31,-2256.4017773910673
32,-4095.031123117794
33,1740.899602135441
34,543.6448337264574
35,-286.7478433538791
36,-378.1137112575425
37,685.1256433245517
38,-6165.298818837261
39,-456.07971275882664
40,1810.8580178404736
41,87.27686579581723
42,2909.9202771340742
43,-1783.436617984582
44,-148.26846427739474
45,2923.476194104424
46,-580.4155317352815
47,1500.0507806789124
48,1366.8347682831072
49,-1630.1342825531974
50,-1229.0441859737666
51,-356.70166361267934
52,671.458003482933
53,-1229.8759509569372
54,-800.190639233766
55,1489.2391194923457
56,-1674.4807293794893
57,-932.5817275910772
58,1359.11779378155
59,-1916.038571040678
60,-383.9202571489732
61,1640.0662802356355
62,-64.99599966604046
63,-8.231072898262937
64,-1906.4558579932718
65,1009.5621155246517
66,637.4644403835428
67,-848.5909213793657
68,534.1765168010752
69,1458.9697164512472
70,-2159.731349195641
71,604.7210423977413
72,-1651.4236473292494
73,883.5110751037209
74,-392.74781717832775
75,-441.1999314128916
76,-490.6411942307259
77,1384.6352417501353
78,-155.55154692632186
79,620.2261612323
80,-555.5016592646557
81,2498.318677002202
82,86.7769277740299
83,-413.6085110468848
84,2527.1984769520113
85,-1493.4898374346458
86,716.8379774915174
87,-179.44235141836725
88,-851.9036167637305
89,-554.9355656433545
90,-455.36813244597397
91,701.6066087219042
92,-226.38791834577933
93,1219.4843612347267
94,199.39512294401356
95,1372.997990160009
96,-2321.8605682336674
97,-153.75983136863397
98,-1774.6888869109257
99,-636.6125020446616
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0055
