,x,y
0,0.15203858041602847,2.5
1,0.14684557095519998,3.252574989159953
2,0.1456480401299911,3.807196863200844
3,0.15186116504137137,4.247425010840047
4,0.16973513613370514,5.0
5,0.17695231999999994,5.273402066524507
6,0.202106700265891,5.752574989159953
