,amplitude
0,-122176.84172820301
1,-115843.72836104328
2,-46707.36741726828
3,-13531.690838683508
4,-20.74544443923878
5,5566.445492229275
6,6831.106710296364
7,28295.70583516659
8,-5649.70017430839
9,3541.698718742482
10,-1715.2971871479149
11,-4481.487312829393
12,-7372.2776343608
13,-2244.4797803431793
14,-2549.9761546352192
15,-1050.9836534205806
16,-2642.8208436280474
17,5084.714329850734
18,-149.36318159360872
19,-5457.8529648105905
20,148.2491492115214
21,1729.8934339870657
22,630.7505824094524
23,1290.8943194353815
24,-3547.6158282081133
25,-3097.0638862447995
26,-221.68514274527297
27,-2710.0413864619727
28,1945.9839821906698
29,683.9200771180754
30,-1478.145338670122
31,-937.0727519780062
32,2406.673556960297
33,-3749.1125555380154
34,-696.6511075893434
35,1695.0022305073835
36,-462.4478638291198
37,-130.729123667973
38,207.61856442121825
39,-1205.9020195556295
40,2886.4977425261277
41,3492.7476077848733
42,-3813.3570388803482
43,1557.165919094925
44,3938.977668448505
45,524.9862006289368
46,3260.0616197071286
47,1883.3293831972987
48,2209.6755706949334
49,1737.9903256718444
50,-1473.5724957331513
51,-1826.3289480593353
52,-816.2413703814418
53,-3180.8862552974515
54,-386.1744425539018
55,-1921.0826239729922
56,-1593.702855703379
57,1158.2296992489
58,-3559.3615026687876
59,2441.920796540503
60,1668.8347232518609
61,-459.94613718902474
62,2059.5026137352015
63,-457.1905166799852
64,-1522.3929875016129
65,-572.2868884069394
66,1517.5839998297215
67,-929.3483511015675
68,2104.6117061009763
69,1235.4751417692582
70,747.4032540241533
71,729.5649600282304
72,-1793.5756762319434
73,523.9817273982226
74,1061.5991271629755
75,-773.5867225431248
76,824.1970716996198
77,-1139.6821388764984
78,1788.0833930534445
79,-372.24733274128994
80,-81.60703813484724
81,1307.7824754863577
82,1102.723060131375
83,1255.6048584026344
84,1388.2216243402072
85,-117.69700585063401
86,-369.9678603957818
87,-102.65690354390244
88,-592.9836326017848
89,3251.08624116009
90,524.6280798182124
91,-339.8633400098515
92,571.1905243962792
93,-1331.4390370397177
94,-1825.3851775063522
95,499.77149841202845
96,-455.5824091326431
97,-106.95454668609898
98,392.79893387825723
99,-1250.9715450321055
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0020
