,amplitude
0,331440.8769449417
1,-167632.15913047837
2,-221405.64935181607
3,-14773.33966245086
4,-6632.146182887598
5,7687.559849522651
6,-22303.640771770508
7,69708.98534693167
8,13869.933405522417
9,-22810.427401206325
10,15139.597315871179
11,-4472.602873359065
12,-4841.247831779889
13,-24482.02989019517
14,15472.154941433932
15,4401.148734116308
16,7837.378715271574
17,-5519.827235227051
18,-597.135775429957
19,5699.8583288950285
20,-11520.65986321888
21,11524.579440758556
22,822.7830421531362
23,-1198.7929777249155
24,1278.093759475585
25,-904.6981769350168
26,3074.2749048446094
27,1964.8946928020232
28,-2854.8400216632035
29,-1362.301397666517
30,-1401.6095870956997
31,646.3932773812339
32,-6988.692950911551
33,-2752.084293584736
34,-2802.8460348086737
35,2513.9094967667916
36,-2404.282542260604
37,3231.208575271741
38,2941.83594750287
39,3467.0498955834337
40,3058.902838835442
41,-5365.190909514549
42,262.527574052594
43,-1779.1637335580745
44,-3693.554047758822
45,1457.3841826003227
46,-894.1790009683173
47,2617.5124639539827
48,-2618.874593837565
49,-734.4000246816122
50,653.1156352312901
51,-1268.9831723337047
52,696.5918620412285
53,-3510.6498816787644
54,2269.931213301039
55,-2590.084585408713
56,-239.27791592699032
57,-5406.529932709243
58,1043.1465615337656
59,4963.797274903349
60,-1303.768214194295
61,-2339.0930974951443
62,4222.859941614335
63,-3034.3205088335126
64,-884.9535556910123
65,-205.43581070934306
66,3672.144889608462
67,-1772.978664262664
68,4272.526243236382
69,945.4890701123513
70,-305.5320356881866
71,1604.031363041946
72,-2117.8811974617383
73,-1045.6073433927886
74,-2490.402058898864
75,2339.7320590548006
76,2721.7692015086286
77,-2528.410432381457
78,911.6587390027744
79,-1917.028476418629
80,-497.61873044514505
81,796.2503083320044
82,569.7748315649696
83,613.1704119215938
84,2796.833846523772
85,-1687.029704321758
86,279.2715185186462
87,1164.6233947110595
88,-630.7467962265782
89,1997.3790397123594
90,1200.644179924093
91,-1218.415768753035
92,26.155177394495695
93,-2244.0527220889744
94,-2674.8452879300785
95,462.90705811502266
96,-1125.8886296914861
97,59.83052653965751
98,-1630.4962511228987
99,-69.9042365128953
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0028
