,amplitude
0,13541.55512129121
1,49098.45950953056
2,-7162.396846226903
3,-11420.302834707672
4,21763.271255640757
5,2686.9943701601865
6,-5607.632152886818
7,8271.617173298979
8,317.608430370924
9,-1695.5807023679426
10,8985.790326803526
11,8627.592383123314
12,-4878.965198139324
13,1463.4162058743407
14,4661.478607500407
15,-3018.009776213458
16,1224.946364610914
17,3856.0400394632316
18,-2069.0228144891526
19,249.07245690695208
20,1651.3457958573651
21,418.29103836432887
22,65.0121160075796
23,3585.24166269883
24,-672.9861722553342
25,737.2074082431186
26,-1444.7788499816043
27,-372.9274614864935
28,-1256.0026627613197
29,1175.9008850085784
30,-720.9597040295143
31,-829.4494019577687
32,-371.3234382470796
33,-823.2274369491861
34,2414.62509002582
35,155.52619574318828
36,832.7475238718587
37,-1729.230852314833
38,1011.5530364845335
39,27.409980209713467
40,1156.6174516271249
41,-101.94036599042738
42,525.1501009807143
43,393.6883706027784
44,-108.4316533924607
45,-1378.2094822470117
46,-736.834814937285
47,1431.3825677180844
48,216.7115918974332
49,712.0564029161123
50,734.1618495484818
51,-343.2841076495006
52,504.7300161982821
53,-1167.1602789096087
54,747.448248897927
55,-442.5504106135231
56,-686.8443536043669
57,1489.0368802952235
58,-1088.6796217986584
59,-520.4148235029561
60,1508.1078382898795
61,673.9258401430552
62,76.52264308512713
63,631.8712688607839
64,117.63471643686444
65,-421.8048039707446
66,201.9352227051677
67,-1118.0265727655644
68,-244.74285586932547
69,1915.0163925230845
70,1147.3220548063878
71,-1331.5144350115547
72,-427.8876456418134
73,99.60778040675177
74,186.79473774441522
75,-690.5801563698842
76,943.7910642535535
77,-20.217316400887285
78,107.57587380770201
79,-514.2462464518867
80,-1226.6806928339383
81,634.7172444861544
82,-793.5968069211917
83,375.442041567198
84,-149.86902453743073
85,-1259.743398666741
86,52.40871195645741
87,436.637732904901
88,531.8386086548362
89,-414.0199650939999
90,-1165.9206552672003
91,532.4476556109676
92,-112.22534990147778
93,-1087.7873761041292
94,-852.2536810999791
95,1223.4077690932281
96,-100.75642325270383
97,39.5967979470181
98,-666.9264014001656
99,-25.376389430909512
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0069
