,amplitude
0,-54598.444445559544
1,-21476.81122900669
2,-37560.51999771991
3,-9192.711685417265
4,-9824.650959449344
5,-15969.985962923753
6,-6681.163167913586
7,1928.4581149694832
8,8842.064106794971
9,6902.914329829892
10,6061.984670171274
11,1566.4847722163026
12,3819.7583341912014
13,-2801.520433735755
14,-464.5616789212172
15,-2799.006689916344
16,-397.5449481838125
17,3723.0224658685293
18,-1313.9211801119773
19,-479.28814570585564
20,245.4607302198001
21,2407.017658875891
22,-4498.230577192752
23,3694.686334253707
24,1284.8810066678916
25,492.59987486592127
26,-2721.1609439496815
27,-1111.8887842793802
28,-1067.8828732042057
29,-324.05957744832085
30,-94.49508829293427
31,-1006.5488014394978
32,-834.5759391808087
33,1121.5842850231365
34,440.82104504741187
35,-1258.9551034104227
36,1459.459137957038
37,-2336.378168930283
38,-575.5323967684953
39,1420.9488225853415
40,1407.1876351510855
41,442.1409285541313
42,55.944498095952895
43,61.62440045266112
44,-1134.7053306433882
45,-1302.833132743839
46,1192.3222952382152
47,607.7156999491617
48,488.26814626642454
49,-852.2868494391068
50,48.20259986660176
51,-742.4915907015902
52,125.4922740972138
53,93.58699076514313
54,-726.7036107178453
55,-967.8077444756391
56,65.56158142026743
57,-387.947624938251
58,-256.2576629708966
59,-534.0079832749311
60,2191.6523628221735
61,-235.39507938232782
62,58.78439865658993
63,687.4825271687641
64,1373.852171925505
65,-492.9424524964752
66,-539.2142140857013
67,-248.39792627940528
68,-1233.1691488433626
69,435.0109867359215
70,322.30513562803844
71,772.5774548540371
72,-204.74833564085566
73,973.4617462199722
74,381.4199701983889
75,777.8092887557964
76,-353.77761540446727
77,246.91297866324658
78,1002.3100516935169
79,277.6220483356501
80,-50.15862860888046
81,-343.610689711345
82,-655.2810033059372
83,476.5586761298391
84,928.0021242157686
85,-230.79189218802458
86,734.0832934147898
87,1609.6242871229288
88,523.5057189476338
89,531.8827539682416
90,-1564.54637127569
91,58.614469449474655
92,548.3660390415753
93,-618.8032547042822
94,205.07296431958684
95,517.6175873081429
96,177.36614309931247
97,-506.7022753980391
98,473.5742232198304
99,-280.84309964124645
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0068
