,amplitude
0,-17176.525896291616
1,76923.12342470099
2,-14985.91486381271
3,-23422.642127965406
4,6043.78391825666
5,-367.0786898125707
6,-17381.167305062518
7,9021.962252188398
8,529.5038308541716
9,4431.38333838072
10,7673.596331531135
11,3916.2262724684765
12,-579.7890357796914
13,-2973.666866512126
14,-2942.1456391666966
15,416.86466129921655
16,1722.6401648965773
17,-150.88248422018137
18,1215.6610044910494
19,-1285.8731675377762
20,5476.1711876327
21,1004.9353995651741
22,-2068.966349890482
23,-1037.3378966191758
24,1549.270175665688
25,-3196.5913473613646
26,1223.5096585430674
27,-3978.296154537431
28,2785.9362220317735
29,3318.240379599657
30,585.8291460469281
31,606.2160732794314
32,-480.0415616160176
33,-2373.8836526778123
34,-2287.718418310811
35,-1783.1972958977713
36,-500.9987058217978
37,-2273.104305782712
38,3158.480160737545
39,63.90170393030348
40,-203.02102599268255
41,177.43977409322906
42,-1243.673799145713
43,-35.09663237004497
44,709.8819727760529
45,-505.6592142454565
46,999.0345502085629
47,-426.06869357257165
48,199.3968906419468
49,-928.6747653379243
50,1379.0687913126421
51,2.1544888804928632
52,917.4076467184123
53,-1724.308493092518
54,811.4295161166756
55,22.68296357617146
56,781.1025533730008
57,303.0353538982645
58,-308.527983506845
59,-207.0057569920973
60,777.8753413985687
61,-420.0969893038982
62,1679.1672752489867
63,-618.680599290079
64,-438.7948381732167
65,-828.79249458919
66,1928.722712116276
67,-1009.538148336771
68,-597.2020241364557
69,1859.6968906114798
70,-431.8400714959953
71,717.122740861626
72,-1522.7783929706711
73,94.81317215683521
74,-397.57161486131963
75,180.44307390567337
76,1379.5063751786147
77,-1299.3493854617927
78,-470.60592412360256
79,-394.5267559224867
80,-436.0936491410521
81,565.7133624240396
82,51.69575159481656
83,-542.1272506883824
84,333.9019778121294
85,-652.8816543893008
86,659.2904156629847
87,1126.7379374016919
88,971.171907725733
89,293.201096325889
90,-1026.9226443537918
91,-49.22622568731458
92,874.3672027428556
93,-939.7680827217191
94,16.776454988274963
95,16.449914379631082
96,-320.8227640818877
97,-733.6608406571795
98,-921.9791062409604
99,-477.0070703817246
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0061
