,amplitude
0,27242.01024117036
1,69385.28605442199
2,-76337.44719550149
3,-5044.235131384736
4,-25823.030843616118
5,-5273.369763160128
6,-18779.543943806086
7,15168.077873753642
8,36321.495796414965
9,972.5608124668615
10,19316.31983832346
11,3078.560670700623
12,5213.424040621494
13,7998.037408457389
14,-3614.865449913683
15,-3585.9941763445095
16,-1737.209249222271
17,1416.161596037281
18,-5679.354108602863
19,7005.412519753563
20,-4633.240920818773
21,-87.71062513626862
22,3585.427915323249
23,-2411.4516267442714
24,1011.198754457133
25,3901.4718793292
26,2798.9960491628262
27,-3386.873705899
28,-4469.687945989788
29,1272.9532582656184
30,5056.901255705316
31,-3401.5961461679785
32,-1092.6084783835563
33,-757.9876591229186
34,-2044.2696232955368
35,376.7585481353444
36,1928.9720159112803
37,-1614.151622996298
38,6218.452473794299
39,-4244.6210898916115
40,4775.177642351398
41,-1922.0277900420115
42,-1242.3955578548776
43,-2826.551946872565
44,644.2626094464285
45,-4150.521391459468
46,-2870.5908418461913
47,656.5208040412545
48,3589.3924590286497
49,-379.5997192803079
50,-893.7192225593017
51,-2419.297378378189
52,2669.5737565901645
53,2792.040862379663
54,601.5591475758911
55,-1620.4383195318487
56,2679.521742273235
57,-2219.9245815609274
58,2122.328737444258
59,-1453.1236326096187
60,3888.400484758451
61,2222.004844092683
62,-1903.9539029493044
63,-1599.044169473551
64,1044.2251657156394
65,-740.6434635283149
66,1872.8165517503194
67,-230.94622878775226
68,-2380.3395994089187
69,1500.866671782347
70,-2625.0832873210165
71,1351.8213813511957
72,-1471.548634124134
73,2583.171859012548
74,1945.4325308454318
75,570.520776379416
76,-879.0162501073755
77,-2722.0480111985917
78,1832.6837315775829
79,-1798.643497919189
80,731.0244069613072
81,-437.67929834244023
82,2345.575924157776
83,1332.5832335350133
84,2275.1708589175378
85,-574.5770966756972
86,-731.039970611555
87,-1376.448773870853
88,901.6387161602743
89,1787.008626025825
90,-1954.5798760153266
91,-786.3126005913145
92,636.5612068171577
93,-790.1353804387387
94,521.3315295798948
95,219.96732870936012
96,2856.369927294856
97,578.6651372677843
98,1696.2200375571156
99,151.83042105147706
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0015
