,amplitude
0,152206.3512497952
1,6965.810960992368
2,-45835.750322880245
3,-7548.490907148847
4,-1334.0931536117723
5,1832.0967901561753
6,-47863.82207854214
7,-59.59865675227502
8,-19445.708156302117
9,-8215.215021818462
10,4930.7373610448285
11,-9321.542891528794
12,1544.1331313279964
13,-175.88408127359878
14,-9072.167442107686
15,-8879.439908393102
16,4825.59243364678
17,4349.3307054702445
18,3197.6964604201294
19,-440.7586178911588
20,11215.405973447436
21,10284.277432111161
22,-2861.4806020250835
23,5765.766920817138
24,5906.185958661386
25,721.998204042658
26,8294.712196371918
27,-2866.0608671771215
28,-4514.990752054529
29,3048.9317847049333
30,873.8470676820689
31,-3598.4868102937544
32,4499.4666130150745
33,2959.229276982667
34,-2881.310547143057
35,-1160.1142901055725
36,1849.801349862747
37,738.472346859874
38,4050.198901002093
39,3841.3920632512036
40,-1049.6508859845674
41,1292.5470409894194
42,2844.5427362095343
43,-469.2666073924688
44,712.316034980907
45,-4125.882537189017
46,1674.7843264378248
47,-391.7919296522696
48,1340.9599270510062
49,-1304.1850260061565
50,-1461.8295588070569
51,636.9039876480329
52,267.3029977387023
53,483.62880829367714
54,-193.11964190977324
55,1368.0170228617426
56,325.22525059029977
57,1270.4982450226546
58,-1525.1864037358082
59,-2501.3436454681655
60,2188.7266319610612
61,1737.0480191290917
62,-1736.575928792111
63,-1466.5955061063396
64,-1452.3160816740155
65,-2112.321514942475
66,-1054.4853549052737
67,-766.420157188435
68,-2486.1075315234843
69,3068.467052161095
70,-1219.5280042212064
71,-152.850737040073
72,-618.0854012917412
73,-978.9335978591362
74,-384.3793181387373
75,-525.833824517023
76,2174.1953132867857
77,2163.4172108756757
78,654.8821246220759
79,863.0987134584152
80,-405.10852488368437
81,-381.2447073170679
82,-132.87366014884356
83,-358.2902106630909
84,-207.40684829398378
85,-1552.3831268453423
86,918.1239753420632
87,-810.3434166540092
88,860.3243741097892
89,-528.5763424996649
90,-2759.6744401123897
91,1085.032175292663
92,-1149.0517212596897
93,385.5109250300593
94,118.97024522637003
95,-460.32015960058106
96,3015.2931805411718
97,-2598.3697212231136
98,-887.6225646903695
99,-90.7644164591008
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0037
