,amplitude
0,-159006.1192630511
1,-157375.6620997114
2,-34704.018152321034
3,-20974.706548383358
4,-2479.2844146563602
5,16272.186398120277
6,-5805.219642139586
7,64740.87145457407
8,15910.005712133967
9,-18920.15400868036
10,-16455.63567589893
11,-5053.697227178793
12,353.60540914854573
13,15252.90358855043
14,-7693.455724012845
15,-4872.06188161627
16,2498.9987494335364
17,5374.6581056459545
18,7404.01790943675
19,1066.876306159671
20,-2042.4885910058438
21,301.68077507189446
22,-7031.709044731834
23,-1007.1483550940243
24,-567.2663028189254
25,1351.9247674670935
26,-250.7453772761719
27,-3612.5896648899657
28,5595.422414567764
29,1539.3337985338503
30,9583.073072572928
31,391.00943412958986
32,-1120.4684803640994
33,4393.350675076509
34,617.7125637524132
35,5618.9148712102615
36,4354.809429954788
37,-7216.507323656879
38,2457.4246132069784
39,-3839.386149766475
40,-795.7241584059921
41,-1331.5742442319088
42,-5158.343637755384
43,-650.1669098473421
44,-348.5793913842899
45,-638.0069055318859
46,1431.4290294773746
47,-1588.3656490286266
48,3058.325274165367
49,-5424.153957953328
50,-494.999595353569
51,270.4621840851214
52,-957.4179513804202
53,-932.4050173052019
54,1076.4738027604708
55,930.2876378123037
56,3165.4596659522904
57,1218.50367855297
58,-2237.762613203913
59,-1827.483590202456
60,2519.735782900916
61,1211.7128063152886
62,98.86134166090051
63,622.9169341145625
64,265.9865962607364
65,-1699.9729152614618
66,1644.231667679749
67,-366.9611042904444
68,-321.85152489958637
69,775.9004635832862
70,1699.4004502954485
71,262.42969651189196
72,-930.6669245799931
73,-924.2372349697025
74,1767.514885805058
75,-49.552086931014856
76,-1800.778143118212
77,-351.620423729928
78,1113.3881373499426
79,-1713.039380279386
80,1540.0956855130207
81,-779.9154158383426
82,1204.2892787018354
83,207.98624975118219
84,-7.178017930014903
85,-1448.8760112226391
86,136.5842802188199
87,741.6831890122303
88,1451.155001930958
89,897.3448773556665
90,107.54478291972919
91,-723.7075895314574
92,605.2778311757647
93,-1650.0849104442204
94,-475.4796703185857
95,481.86590074513515
96,490.1605259185417
97,1098.8391457829566
98,259.16479950454504
99,5.874094001374033
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0016
