,amplitude
0,1938238.644007678
1,10786590.418642465
2,8022155.789233476
3,-1341583.6969002928
4,558449.5736918706
5,-2777926.513222264
6,-1804332.5806907476
7,-1175580.2249845495
8,1565230.8521821003
9,1340587.9795267654
10,641236.0524730906
11,-772308.0276967596
12,-829774.1277339376
13,926169.5574469108
14,599470.9827890481
15,1463471.7800327586
16,1129427.702869846
17,-193937.8765273015
18,981862.2519368085
19,562330.2323637363
20,-286563.01951607247
21,154154.72417720035
22,-668860.7804374634
23,752741.600081784
24,-539529.9587031968
25,690156.2375462039
26,-30381.84188909945
27,-1113131.0882746466
28,-113430.50736291183
29,350833.55347101553
30,62767.70319132379
31,-286729.8112897222
32,137816.88447929616
33,202140.78884093463
34,310251.57464790816
35,-856792.5432290747
36,-711940.3474390814
37,-548146.6661266783
38,359484.14886907476
39,-330174.4426887699
40,243996.20340773417
41,424786.57193437
42,474767.55428194883
43,147189.31015735702
44,-4993.316493034363
45,16485.591637427453
46,-51813.109086439246
47,-160683.38101141783
48,80730.59753707726
49,50324.3872978352
50,-287115.8686627783
51,-334923.5071656839
52,-264086.8686664615
53,-37504.89573819167
54,354918.06392514263
55,-6776.4324902119115
56,-260042.47832623147
57,4219.699462659424
58,-279584.29010736605
59,5658.515615121927
60,-169663.07354970928
61,-53716.5522453594
62,-231616.4195756414
63,-147433.11560134322
64,-419230.087346822
65,66511.8555364291
66,369407.04887846694
67,-205287.98130852776
68,75842.26413784735
69,59632.09897240088
70,60909.48674275703
71,329917.9334217622
72,128402.27661574213
73,259940.2303352548
74,75119.49724711524
75,129632.39968113217
76,242688.88931158185
77,8324.526002855971
78,89612.06872785464
79,161620.07626244315
80,-3259.7764496175805
81,-129598.79594078683
82,26273.64619655657
83,-314852.6949023054
84,240459.32763068052
85,166513.90603893483
86,163732.73521888384
87,42027.06371583929
88,30642.291445128154
89,82126.21884507826
90,19739.74107804289
91,132862.46097740857
92,149228.58818667755
93,164248.0335600637
94,-170713.80597927468
95,-283126.33800364216
96,242671.51539103268
97,-129547.68781137088
98,171939.4437043256
99,15931.924313815034
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0009
