,amplitude
0,-43627.57832424322
1,42489.30940938588
2,-5594.6617350810275
3,-26134.004553821735
4,-406.9755923401167
5,-3683.5072179572385
6,-24319.65827433148
7,15978.40046063677
8,-8708.834368370897
9,-2931.1257707945892
10,-6585.3764451624775
11,1843.6447557098882
12,-1251.6791446657503
13,2392.4716230952977
14,-828.0501250779
15,-3238.8092569668024
16,-2705.5430542969984
17,1376.9209246582773
18,2223.1556793076534
19,-4773.2019772533595
20,6351.443220071022
21,-5576.064703075232
22,1729.8885033152378
23,125.6592659214798
24,-284.9077962257634
25,1000.6734735831866
26,-330.798887905034
27,-1558.496559060436
28,1622.67524214873
29,261.51763506929547
30,-2149.033522153337
31,-2304.276505169205
32,4009.388721404831
33,-1103.3299324129312
34,4192.222987811688
35,-1479.4975630618928
36,2707.1714224133866
37,-2813.6145689951363
38,181.51169041084722
39,1517.653012183011
40,-3332.2738945816445
41,-1043.4217153124393
42,1305.187689679764
43,572.6666678790662
44,485.23803220849095
45,-1025.1017248914231
46,-1913.8622767930374
47,-963.8022408949887
48,-187.7939887084076
49,869.759461541993
50,1206.5588944848341
51,-15.187046962871136
52,-1269.5783194501737
53,-1001.8701620438515
54,-700.9100852632419
55,-1253.660607905702
56,-241.36194598202746
57,-2189.607576843774
58,-1149.0738436247138
59,-588.7520508073949
60,2953.604803569401
61,1359.2580568788405
62,-742.5236805801796
63,200.63615577353357
64,-956.0771757383527
65,530.1720938432727
66,-1551.694633288287
67,-685.2846967394069
68,-1957.3878224865111
69,1743.8799107626219
70,236.0154347050443
71,-260.08225031147686
72,589.8984161989092
73,77.60874271546527
74,613.9944403210138
75,-270.31176495671116
76,503.72953576320106
77,-444.0394254524372
78,-418.1223144502319
79,-1068.468076236737
80,1240.9255562054168
81,1287.8671853088345
82,-263.09259411977337
83,160.2016491908671
84,-582.3486821729148
85,-690.2309088353668
86,-199.3629347835481
87,659.3539398143889
88,192.56209730627597
89,957.256186253012
90,-340.61744100832857
91,870.5157754979618
92,-23.346673213902704
93,-833.0353304481464
94,-724.8882246585226
95,626.8854748082431
96,-1222.7099423368622
97,234.5673133335622
98,-554.0207099248494
99,248.3051926256485
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0053
