,amplitude
0,91168.93835037093
1,-10383.897497329672
2,-212.63765006436233
3,-16924.476213807407
4,12158.295834057963
5,-13364.387770277066
6,-2283.6434368793202
7,6725.223121032336
8,-7712.77009881311
9,6635.208853964082
10,7382.765998705892
11,-778.3834071761054
12,-1970.6458646861165
13,4259.222704209803
14,4077.4024559083055
15,-321.47240909555353
16,-7154.1337585651145
17,3963.5462994638906
18,3878.231641066279
19,-1306.082486841482
20,-1775.1448775955682
21,621.9851190732388
22,-4473.959260927518
23,1140.913274056211
24,-988.2713672572629
25,1858.5185486205414
26,110.36850970394869
27,-2102.941010385612
28,-1447.2537371366093
29,1648.7032406087078
30,257.3682115687972
31,-1197.1844275491178
32,978.9868937940014
33,-230.89651595825853
34,1334.879629233175
35,1175.5652166355803
36,-2150.29480214304
37,-2857.4595482360774
38,765.5289454750832
39,1068.974158653586
40,-1199.380474854694
41,1367.157432809664
42,-1019.5037792165094
43,-2216.5877219966096
44,1043.597871354164
45,-390.9116988225485
46,1396.75562851434
47,221.77529836932558
48,-22.152969147709882
49,-161.1729246524792
50,571.5639547484307
51,-1582.0952316311495
52,521.3616890038345
53,519.8179218083005
54,71.56603534456099
55,2495.105827584048
56,940.9029443351792
57,42.07885312823646
58,1393.6055991936137
59,252.3865156480715
60,293.486591546455
61,-1270.488980999274
62,-189.21183252574338
63,1647.1560411217051
64,-288.5492360130256
65,-305.7153829334302
66,-1091.539111171926
67,-1687.2518298768146
68,-425.02243607673427
69,488.73056283187066
70,69.97198267541444
71,-411.92873353475625
72,-1517.600559868285
73,-36.81036977943677
74,617.772513908998
75,376.21795791544355
76,1896.2982519418483
77,123.26146082715422
78,-1596.4203216065061
79,-1293.7919846138846
80,825.032285998059
81,514.1283974464391
82,-755.7879168809566
83,193.96869790745086
84,-133.65242504418438
85,-1156.7599926747653
86,44.44385715846602
87,492.9862608657463
88,574.6615510936304
89,-698.7117969322021
90,102.21755494302056
91,795.154888993088
92,-559.2118267804728
93,-739.8906520669407
94,-732.5647374952841
95,178.8863730730036
96,1300.8383490744764
97,428.79741200719445
98,-854.5514317644738
99,185.47669231564896
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0042
