,amplitude
0,70430.68774214953
1,12514.15501604692
2,-61751.261453313826
3,-7493.7304070514
4,-21141.129950612674
5,24295.153411026487
6,-22066.75237610031
7,77996.90038173598
8,-6334.432711064575
9,8292.075110931748
10,28575.300452708532
11,1021.8232331606632
12,-6836.36926150587
13,5958.071668366323
14,17828.414043274148
15,-1324.0204937475191
16,-2884.247540316408
17,4742.947004285455
18,7458.392913791124
19,2820.845886510766
20,8080.262099168627
21,-397.33737778617433
22,-1929.5986440878887
23,5879.559091916854
24,911.4403305076034
25,-3057.7656156882867
26,4924.743709511106
27,906.4893894486061
28,-731.765726214283
29,5004.630238012253
30,-3782.831373910395
31,1542.9842852196516
32,1122.9004304062855
33,1139.7581611749133
34,-897.6156351940676
35,7386.005586724069
36,1846.3196498500474
37,1760.2239465965004
38,4539.7508162391705
39,4465.965651266302
40,-661.7672994824807
41,4266.630844632831
42,-1470.416190640056
43,-5276.845982362434
44,1174.3954399594618
45,4396.127118960613
46,-1272.8845165439998
47,722.4865796402676
48,-1983.9533456304735
49,-2575.221964828248
50,-1504.0184019083144
51,2321.231863373294
52,1336.443137402668
53,-713.9044788098527
54,2610.5572499738764
55,-869.1163175171805
56,1022.4904757005461
57,-484.5137719593213
58,-1516.818383067763
59,-2306.8540565631224
60,1776.654936662193
61,-257.2963909520272
62,-931.5841203121963
63,-1503.4343060747233
64,106.54576019546403
65,-2341.4843701226064
66,-1891.780619214942
67,16.72446985845363
68,-127.41167984134972
69,-367.1419498534342
70,-2348.0245898202993
71,-540.2208204821145
72,-1028.04928462094
73,-416.24971051499415
74,942.2727780378955
75,2238.187408243257
76,1188.396278635406
77,297.11443407763727
78,-1394.3337934950296
79,-2036.2191536680275
80,-1199.4517790003874
81,680.8055936740075
82,1618.1764846160195
83,428.31562867263165
84,55.98212041475881
85,-1746.7630338824056
86,-235.79769526560085
87,1441.6335374848395
88,456.1525511860855
89,1008.7669263426051
90,980.8605901172314
91,2439.3769540548665
92,-373.77197737360166
93,-1249.6936632479283
94,-522.1082533351632
95,1406.6999325132379
96,441.975725409794
97,-960.9546618781915
98,1000.9310803571243
99,1310.9162437335835
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0032
