,amplitude
0,-5634.097588994652
1,-92831.45581503524
2,-19212.03398544822
3,3420.070093187568
4,-548.7488779901387
5,-5570.990208762612
6,-9755.402059578752
7,-1547.8585489479974
8,-20265.671735595948
9,-2412.635508613528
10,5281.649526157713
11,-295.3548533944413
12,4655.290119276356
13,3640.9545134055834
14,3312.8484588868287
15,-1916.558584072006
16,-3445.764564768484
17,3635.858707762077
18,2609.580630220233
19,-1008.7370167046038
20,-881.7028215736259
21,1948.6196863344026
22,451.7974031936765
23,-2183.161529647369
24,1909.7838970563143
25,-2092.295576419655
26,295.6203956365889
27,-3209.145841963268
28,-454.5356213577734
29,-290.36156808057876
30,-1806.3234127691667
31,-744.163540206463
32,632.7832181926515
33,-1600.8032606066563
34,1094.7244467231349
35,145.8258782912544
36,2327.3135490086206
37,-58.77287042670832
38,-1999.629122277338
39,1190.8872315203625
40,-930.9341544534618
41,172.27508064715948
42,-528.3033195847977
43,897.8088948081313
44,-1940.016007623457
45,565.1677796164522
46,-24.758363838245714
47,1423.1520336281592
48,-1268.5455741913395
49,-1655.7831485307902
50,89.95837644353378
51,979.5831541415046
52,-56.77325650020612
53,-1931.9672235757243
54,1677.7440756216029
55,283.1597241469717
56,1116.3454487917697
57,-268.4002051354473
58,272.52643304138473
59,-653.6178838229775
60,-610.1381236674206
61,1067.9538318497644
62,-576.0626398567729
63,-143.38964586855946
64,1041.6131124210951
65,-292.8133445426138
66,-28.956023556688706
67,85.618131705005
68,86.49990780100416
69,554.9967524941085
70,1046.1249998982294
71,-308.1767078635785
72,-689.8464636027111
73,127.01609014225141
74,1213.9513751105897
75,940.701094680574
76,502.2643889411477
77,-653.1843543903597
78,-233.03253375489385
79,-720.3035524567895
80,628.3222328589782
81,649.4281196661614
82,-362.53276827856644
83,-489.8921100399275
84,928.7653237532577
85,-1323.3494634775784
86,-620.4660325177138
87,919.2022467587594
88,-228.84589935840268
89,532.1887200544952
90,-1215.8561716496515
91,1170.2716830081717
92,118.24746130137464
93,-1829.3706216566625
94,754.2844868909137
95,358.88459104747017
96,293.89752369382677
97,-905.8043793073311
98,-44.16358453617704
99,-973.2172301547816
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0064
