,amplitude
0,485275.090931652
1,291084.27255343355
2,252364.48108644484
3,-313777.09462828166
4,-253427.32738886308
5,-21169.33501410346
6,-153489.04729428058
7,-166465.16831953166
8,62988.27183898949
9,107483.07861354788
10,-126802.30622143918
11,3745.7886564735672
12,10398.318773807783
13,-22331.763912238384
14,-13716.785493437841
15,2080.391670268611
16,-38300.23584673321
17,34610.30958147989
18,-56993.02724526217
19,-4405.633879187313
20,-36379.41921567638
21,3303.905879189595
22,16145.977733111846
23,11901.166476587823
24,-4427.0277464120445
25,2862.3046577592595
26,3914.130663304353
27,-9498.006677843667
28,9412.839109000044
29,19802.657704666824
30,-127.91905178783782
31,-4522.861937519818
32,15043.976685283415
33,1945.5638917402248
34,18490.194695352635
35,-10268.093361147643
36,-21883.350291983894
37,-5907.270662754243
38,-15863.505385314484
39,-3168.0938645520364
40,549.817595479879
41,10189.303431332104
42,-12325.085638758435
43,-7923.084594488631
44,11275.21648453483
45,732.7336625301759
46,218.416128572062
47,2505.210393019792
48,12414.552611416064
49,-5752.287427927033
50,-6883.9252212258
51,-1456.0306887738116
52,-13163.554833899456
53,-6253.1704797567145
54,-1779.0600666473765
55,-3401.7047972476284
56,-8048.363158009612
57,9637.574950239883
58,1878.035674102859
59,12765.20688733754
60,1706.4735633048476
61,5086.005698437111
62,-4406.017193367894
63,-1403.451589123455
64,-5509.311747741893
65,-5763.882140160538
66,2074.8010059998924
67,-3216.0795325027866
68,6395.9009488392185
69,-418.3295573574869
70,-821.3308474271835
71,6075.850720221151
72,-1285.578152033755
73,276.5010985571389
74,6757.602099243304
75,-4043.768150782227
76,15145.141121748296
77,2925.4363236504105
78,9607.42512479108
79,344.13448758818413
80,1499.860011098106
81,-6786.698728198691
82,-3933.6462318689737
83,-3561.231296487458
84,9629.230390268582
85,-2726.0209859823553
86,-810.9779253972047
87,10800.069295608288
88,-6903.107063256299
89,10091.590016327948
90,-2526.9730030207793
91,3776.0237576122618
92,4611.983247630225
93,1790.1029657441904
94,-5593.382118073467
95,-20260.941600770697
96,2186.7842779357597
97,-9511.639133482684
98,194.93817601764476
99,-8987.25610260701
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0025
