,amplitude
0,122706.82525530786
1,77361.49524448106
2,-29803.70027275856
3,-17361.05471291841
4,-13668.663816397906
5,12244.39163962885
6,-33870.99094241335
7,4939.109645919323
8,-9491.756766027602
9,1804.2909456227294
10,2199.6988651523625
11,-1366.6427411812792
12,6657.551678364351
13,6271.509398763318
14,5819.5695076839675
15,-1031.629323043027
16,-2550.250293187011
17,2632.171296615336
18,-125.58052351346987
19,2246.316419782148
20,1998.2948958794218
21,-2580.5794834107237
22,-1341.1590995878805
23,4146.972369812768
24,2249.874207921729
25,747.9874339085727
26,-1855.1743760116087
27,261.4731297065673
28,-2308.124906262627
29,2334.5028721942963
30,-1826.725887072881
31,1959.7521911259882
32,-474.0428891930387
33,1628.2742403743723
34,2683.8843574074212
35,-477.46534195654885
36,4698.3961337782075
37,-1940.8504241586188
38,346.7818926521777
39,4370.831456442755
40,1646.1351573336408
41,3475.424323460067
42,-158.39369425503537
43,-1201.0368107242411
44,689.9413992388018
45,70.6678127629234
46,-1490.0158013113942
47,1548.5662073323165
48,18.980052101695037
49,-1241.5617131612516
50,-580.1840281153382
51,-866.5152048218524
52,637.5454055405444
53,-683.2671801493252
54,1377.203095391149
55,942.2416687859877
56,81.14090204949389
57,1594.9992594561913
58,1104.827881451045
59,140.07463400983215
60,1243.0800259709567
61,-2255.2065260039017
62,-21.84929514801479
63,710.7714818426084
64,-31.274296632866026
65,-313.3535953130631
66,-872.5746364038478
67,-914.5312148319972
68,41.210993092019635
69,1035.7267026908357
70,686.7015271655546
71,806.5323576528644
72,-963.4424766984794
73,-599.3079453238133
74,-209.14177434418298
75,349.2073059823324
76,1506.0857167782015
77,49.48303737106039
78,885.5311199260445
79,-815.1132909409826
80,-1200.3092762439082
81,-1581.3891794515966
82,-1272.8217639045288
83,1219.6150778005153
84,386.29863167135363
85,-729.5732141216358
86,-298.1891531756446
87,606.6591252391718
88,1728.816343976574
89,513.3782228748696
90,397.510082730083
91,-474.783478451649
92,-373.1505523643373
93,-896.2327177729821
94,-653.2706734742806
95,-53.36785159541432
96,172.88189074789307
97,-1910.4960128319217
98,-1247.1590616985623
99,-1250.5510229175015
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0059
