,amplitude
0,-56243.88802855828
1,93529.1677814919
2,-62619.28798721772
3,-29603.166590710345
4,-11329.684528802614
5,-8759.90793085916
6,-10574.269117601256
7,11748.877265864374
8,14953.126697015166
9,-2148.8424838552546
10,643.0837911065273
11,7292.488610905439
12,2109.7515314241027
13,2423.031246080085
14,542.4170082712608
15,-3119.3522925464003
16,-5303.970062632548
17,1468.832304874225
18,-2848.894635186183
19,3380.24472690563
20,-1712.521698281761
21,4099.759815009458
22,-2482.037533716759
23,-979.5798981677835
24,3848.8512135275814
25,-979.9275540669205
26,-524.9464143439527
27,-1238.165978041492
28,-3648.310510098896
29,520.62636697173
30,26.834220834849475
31,-1718.798531068047
32,1424.537670803904
33,-1732.2071026644062
34,-1406.015137651616
35,-2721.5668452752834
36,1390.4718169826338
37,-2615.534305316757
38,2856.7704801435357
39,238.49504489485935
40,-812.2195686540981
41,3296.264531902785
42,225.83564386137186
43,2754.5530004710236
44,532.0411903738936
45,-2848.5818507896693
46,-1434.0931734001533
47,-19.566455580761613
48,-1869.4295636769293
49,-2020.36777062914
50,825.6803137094357
51,362.91866234870486
52,-1175.0751462584135
53,-1048.735782013333
54,924.4602250713551
55,-2457.154390567297
56,525.7001944159947
57,1822.6333963040215
58,-310.2614711227752
59,430.99690778727427
60,1603.1728555761802
61,-1190.6057875873767
62,384.5358226560156
63,-936.1094081233459
64,93.24334871003884
65,-574.6074322782588
66,871.607328592223
67,-725.2458238190993
68,1624.6246071545447
69,1438.8135198221826
70,-272.6435524823246
71,412.6426113127832
72,-476.8779435358538
73,-1053.0524316145656
74,328.04910723998
75,-7.252265692020956
76,941.3191538622596
77,822.6713054253414
78,-387.57575871152767
79,-166.02444630988975
80,55.40548636950189
81,180.31142483741314
82,12.213075444227798
83,432.18795821893036
84,884.564350516961
85,1273.830435486434
86,1295.8037123970598
87,300.20943360518413
88,-115.34772700265239
89,79.35803224191977
90,-375.9995260979631
91,449.16371645736945
92,1122.3280288017559
93,547.7792521825359
94,7.847361869011365
95,354.8851220353504
96,-200.62091714646158
97,-289.6001525878564
98,-1565.2234781500356
99,-191.98309139222494
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0045
