,amplitude
0,-13422.53123406812
1,1393.8977210565306
2,134042.299841373
3,38634.80556901086
4,1478.3954554578163
5,198.64912013129106
6,16093.38275504516
7,-37724.95987090035
8,-5751.95829469104
9,-2196.112748546575
10,33180.008321139525
11,-7466.2528713711945
12,-15787.332569350652
13,-3428.1038193634768
14,16.612431481652266
15,8068.649264967651
16,-6473.529983270097
17,5230.264879781227
18,2598.645109724053
19,-4022.482719291482
20,3309.839652009461
21,2978.3681256369946
22,5338.541084548431
23,3476.8406554094554
24,4448.295386086696
25,2521.2577403811665
26,7790.530565532521
27,8700.684761545333
28,-2206.897584682063
29,2634.7027888751363
30,546.510323706425
31,-3136.08613460567
32,-2359.7928868521085
33,7377.664995908537
34,613.1892471222322
35,9706.179523859326
36,702.2529551693233
37,923.032686172679
38,-56.13191005104272
39,-845.0693162215643
40,-4050.7131109593065
41,-2231.1514163747543
42,-699.115109691953
43,-5765.010906252095
44,2293.9870756899363
45,574.6088897510836
46,-5344.692061544324
47,222.33129899259984
48,-1343.565935428137
49,-552.8048692951452
50,-3216.664444479373
51,5403.770784532223
52,-5352.17556542497
53,1406.3401957336118
54,4516.191601458422
55,3269.752821162532
56,3894.9327803899414
57,6618.15080689082
58,2443.3411775390778
59,-3159.115077760409
60,2636.752135026866
61,6918.661801523143
62,-1950.7555960590616
63,37.96797632448215
64,2748.906239896809
65,-3847.4530571705927
66,-589.5514595366549
67,-987.678076813856
68,408.85442594504093
69,962.5131732575428
70,446.7887935215258
71,-302.9285365939795
72,529.853132002534
73,2208.651134878458
74,-373.69432101556595
75,-415.21921964371904
76,1283.6481651550348
77,872.3269775479857
78,-165.92520049216182
79,982.068347566521
80,504.1705363231522
81,-1507.2634604946797
82,1479.5724953574709
83,-1142.857315118972
84,2531.5561110832014
85,-2282.4042615121725
86,-338.2340121865327
87,1489.6850284601333
88,3357.3671309153942
89,-2378.03455134479
90,-64.4158118845753
91,-149.48730054856787
92,1555.611755141792
93,-1429.6638423095533
94,674.6476747212328
95,1590.1634701521543
96,-52.23472867712303
97,-871.0454779845377
98,-1639.6097465437233
99,2268.7209667491916
-------------------
self.injection_iteration: 0
cube slice_num: 000999
self.fake_params: {'angle_deg_EofN': 0.0, 'rad_asec': 0.1, 'ampl_linear_norm': 1e-10, 'ampl_linear_norm_0': 1e-10, 'rad_pix': 9.345794392523365, 'x_pix_coord': 0.21719030853090382, 'y_pix_coord': 9.343270369479919}
self.n_PCA: 100
self.outdir: /vol_c/180507_fizeau_altair/pipeline_08a_hosts_removed_fake_psf_present/
self.abs_host_star_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_A_and_D_frames_pcaNum_100_host_resids.fits
self.abs_fake_planet_PCA_name: /vol_c/180507_fizeau_altair/bin/other_fits/pca_cubes_psfs/psf_PCA_vector_cookie_all_B_and_C_frames_pcaNum_100_host_resids.fits
self.abs_region_mask_name: /vol_c/180507_fizeau_altair/bin/other_fits/mask_406x406_rings_4quad_fits_complete.fits
mask slice num: 0002
