,x,y
0,0.14008306582068963,2.5
1,0.1443902216827586,3.252574989159953
2,0.1491752667428571,3.8071968632008435
3,0.15512324388571425,4.247425010840047
4,0.17029058559999993,5.0
5,0.17695231999999994,5.395639422872661
6,0.1863771601454545,5.752574989159953
